"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
8809,12412,44687.47,59343.67,216.85,2239,406,0,18.39
8810,12420,44696.48,59344.43,200.28,1978,407,0,17.66
8811,12421,44702.42,59315.92,219.40,2702,405,0,15.73
8812,12422,44702.42,59315.92,219.40,2702,405,0,15.73
8813,12424,44696.34,59326.41,181.02,1746,416,0,16.57
8814,12425,44696.34,59326.41,181.02,1746,416,0,16.57
8815,12426,44721.81,59320.29,198.36,2090,414,0,17.03
8816,12427,44703.11,59295.30,244.70,3185,397,0,17.20
8817,12428,44703.11,59295.30,244.70,3185,397,0,17.20
8818,12429,44691.48,59324.42,223.49,2446,410,0,18.17
8819,12430,44725.15,59302.45,188.29,1898,401,0,16.17
8820,12431,44670.24,59315.57,183.31,1609,416,0,18.38
8821,12432,44670.24,59315.57,183.31,1609,416,0,18.38
8822,12434,44710.36,59348.13,207.39,2253,415,0,17.37
8823,12435,44681.56,59324.31,209.99,2383,406,0,16.55
8824,12438,44719.69,59292.16,169.99,1341,417,0,18.90
8825,12441,44701.95,59310.75,190.22,1888,409,0,16.72
8826,12442,44688.97,59324.19,221.56,2393,407,0,18.52
8827,12443,44698.06,59294.98,194.78,1913,412,0,17.31
8828,12444,44671.38,59325.68,210.16,2361,398,0,16.33
8829,12445,44671.38,59325.68,210.16,2361,398,0,16.33
8830,12446,44725.05,59345.14,154.80,1582,410,0,13.59
8831,12448,44696.62,59308.97,205.61,2410,401,0,15.47
8832,12449,44696.62,59308.97,205.61,2410,401,0,15.47
8833,12450,44679.56,59329.89,179.02,1733,411,0,16.27
8834,12453,44713.06,59298.08,191.04,2519,409,0,13.00
8835,12454,44770.37,59303.26,197.07,2126,401,0,16.06
8836,12455,44770.37,59303.26,197.07,2126,401,0,16.06
8837,12456,44712.73,59331.62,168.33,1497,415,0,16.72
8838,12457,44706.66,59318.82,202.52,2485,404,0,14.52
8839,12458,44706.66,59318.82,202.52,2485,404,0,14.52
8840,12459,44698.79,59298.20,210.07,2541,400,0,15.79
8841,12460,44698.79,59298.20,210.07,2541,400,0,15.79
8842,12461,44687.69,59331.90,200.90,1983,411,0,17.85
8843,12462,44702.23,59307.97,172.56,1301,419,0,20.04
8844,12464,44738.90,59293.88,211.48,2374,407,0,16.78
8845,12465,44705.72,59305.18,161.57,1367,419,0,16.97
8846,12466,44708.93,59325.91,231.61,2884,402,0,16.58
8847,12475,44729.19,59311.68,179.07,2196,410,0,13.21
8848,12480,44730.85,59317.44,150.79,1131,427,0,18.08
8849,12481,44708.99,59331.42,186.53,2296,413,0,13.53
8850,12482,44713.80,59329.60,222.40,2640,406,0,17.33
8851,12484,44705.33,59325.54,203.54,2438,396,0,14.86
8852,12485,44676.56,59343.33,223.40,2574,397,0,17.07
8853,12486,44700.59,59341.81,220.82,2468,408,0,17.87
8854,12488,44695.63,59298.90,172.57,1618,417,0,16.39
8855,12489,44695.63,59298.90,172.57,1618,417,0,16.39
8856,12491,44702.10,59332.50,201.28,2056,413,0,17.32
8857,12493,44716.35,59319.82,169.56,1439,415,0,17.57
8858,12498,44737.54,59339.78,187.12,1764,408,0,17.30
8859,12499,44734.48,59288.26,185.56,1849,408,0,16.24
8860,12500,44701.44,59303.29,200.52,2014,399,0,17.19
8861,12501,44701.44,59303.29,200.52,2014,399,0,17.19
8862,12502,44719.64,59332.75,171.32,1518,416,0,17.25
8863,12503,44745.29,59307.78,210.27,2583,405,0,15.35
8864,12505,44744.59,59304.59,153.09,1446,414,0,14.57
8865,12506,44685.87,59354.02,163.16,1348,421,0,17.58
8866,12507,44685.87,59354.02,163.16,1348,421,0,17.58
8867,12508,44695.83,59281.15,212.96,2123,409,0,18.58
8868,12509,44705.73,59315.81,225.59,2530,401,0,17.80
8869,12510,44675.88,59307.04,214.88,2615,406,0,16.58
8870,12511,44675.88,59307.04,214.88,2615,406,0,16.58
8871,12514,44717.72,59371.12,186.74,1350,416,0,22.32
8872,12515,44709.35,59296.29,194.22,1836,414,0,18.15
8873,12516,44709.35,59296.29,194.22,1836,414,0,18.15
8874,12518,44686.35,59342.62,182.89,2030,413,0,14.64
8875,12519,44720.48,59321.35,208.07,2371,409,0,16.14
8876,12520,44752.31,59317.95,224.61,2653,399,0,16.85
8877,12521,44696.99,59336.00,212.44,2248,403,0,17.56
8878,12522,44696.99,59336.00,212.44,2248,403,0,17.56
8879,12523,44705.49,59315.38,203.85,2373,405,0,15.68
8880,12524,44705.49,59315.38,203.85,2373,405,0,15.68
8881,12525,44691.83,59330.62,206.50,1961,416,0,19.12
8882,12526,44681.78,59338.36,210.40,2496,406,0,15.66
8883,12527,44685.46,59302.37,232.46,2747,407,0,17.83
8884,12535,44684.64,59308.88,141.75,1079,423,0,16.87
8885,12536,44699.17,59341.97,226.94,2178,403,0,20.62
8886,12539,44695.74,59324.65,203.03,2215,410,0,16.37
8887,12544,44688.72,59316.48,209.51,2522,399,0,15.29
8888,12547,44703.28,59354.61,172.27,1442,413,0,18.06
8889,12548,44709.69,59317.46,176.92,1461,423,0,18.90
8890,12549,44678.09,59336.48,196.10,2089,412,0,16.36
8891,12550,44678.09,59336.48,196.10,2089,412,0,16.36
8892,12555,44709.78,59303.66,173.34,1348,413,0,19.41
8893,12556,44724.88,59340.77,167.73,1244,426,0,20.02
8894,12559,44739.83,59331.95,176.60,1734,416,0,15.93
8895,12561,44720.42,59309.90,185.39,1648,409,0,18.11
8896,12562,44685.56,59323.49,194.87,1995,404,0,16.57
8897,12566,44735.59,59380.22,196.83,2007,403,0,17.26
8898,12570,44707.88,59326.81,201.34,2269,401,0,15.62
8899,12574,44687.11,59319.49,199.15,1810,414,0,19.36
8900,12576,44761.88,59331.47,180.62,1797,413,0,16.01
8901,12577,44761.88,59331.47,180.62,1797,413,0,16.01
8902,12578,44684.58,59291.49,201.91,1875,410,0,19.19
8903,12579,44664.73,59327.46,214.50,2669,396,0,15.25
8904,12581,44738.50,59348.40,212.79,2404,404,0,16.48
8905,12582,44738.50,59348.40,212.79,2404,404,0,16.48
8906,12583,44671.55,59294.25,156.62,1185,417,0,18.33
8907,12584,44671.55,59294.25,156.62,1185,417,0,18.33
8908,12586,44693.96,59311.73,219.75,2430,401,0,17.58
8909,12587,44719.46,59323.08,155.46,1371,422,0,15.86
8910,12588,44681.22,59346.46,194.10,1968,414,0,16.83
8911,12589,44711.76,59349.65,173.72,1823,412,0,14.71
8912,12593,44702.82,59347.06,154.56,1290,414,0,16.49
8913,12594,44734.64,59356.12,131.91,925,430,0,17.32
8914,12595,44734.64,59356.12,131.91,925,430,0,17.32
8915,12596,44712.11,59314.61,209.03,2533,401,0,15.21
8916,12597,44712.11,59314.61,209.03,2533,401,0,15.21
8917,12598,44696.72,59324.17,147.72,1101,426,0,17.89
8918,12604,44708.99,59358.42,180.90,1582,423,0,18.35
8919,12605,44699.89,59335.28,223.78,2633,398,0,17.21
8920,12606,44699.89,59335.28,223.78,2633,398,0,17.21
8921,12609,44702.66,59306.30,172.90,1638,416,0,16.13
8922,12610,44677.55,59306.43,189.11,1721,409,0,18.06
8923,12612,44722.36,59304.28,230.69,2229,401,0,21.12
8924,12613,44722.36,59304.28,230.69,2229,401,0,21.12
8925,12614,44708.67,59297.60,193.20,1880,405,0,17.20
8926,12616,44703.37,59306.53,185.77,1871,407,0,16.20
8927,12617,44707.92,59323.45,197.55,1739,406,0,19.39
8928,12618,44716.39,59339.51,167.27,1370,415,0,17.96
8929,12620,44689.09,59333.92,236.74,3057,399,0,16.25
8930,12621,44689.09,59333.92,236.74,3057,399,0,16.25
8931,12623,44668.15,59331.54,221.70,2774,397,0,15.90
8932,12624,44726.18,59310.61,154.03,1332,418,0,15.96
8933,12626,44713.45,59341.98,152.12,1380,420,0,15.13
8934,12627,44736.13,59349.23,146.59,1075,428,0,18.06
8935,12628,44739.11,59338.19,170.15,1677,412,0,15.28
8936,12629,44683.83,59344.11,197.54,1888,407,0,18.05
8937,12630,44683.83,59344.11,197.54,1888,407,0,18.05
8938,12633,44711.31,59369.91,177.95,1880,408,0,14.99
8939,12634,44711.31,59369.91,177.95,1880,408,0,14.99
8940,12637,44709.09,59338.10,185.57,1510,420,0,20.00
8941,12640,44703.67,59348.03,201.07,2199,406,0,16.48
8942,12641,44703.67,59348.03,201.07,2199,406,0,16.48
8943,12644,44679.75,59324.64,192.91,1898,416,0,17.45
8944,12645,44700.37,59334.86,200.82,2181,405,0,16.20
8945,12646,44712.45,59336.15,193.80,2479,398,0,13.67
8946,12648,44735.30,59329.55,207.47,2492,405,0,15.24
8947,12649,44735.30,59329.55,207.47,2492,405,0,15.24
8948,12650,44666.51,59324.48,204.98,1957,408,0,18.76
8949,12655,44697.26,59324.07,202.30,2068,413,0,17.38
8950,12656,44697.26,59324.07,202.30,2068,413,0,17.38
8951,12657,44725.26,59301.88,205.67,1955,411,0,18.81
8952,12658,44689.23,59345.81,182.14,1894,403,0,15.30
8953,12659,44689.23,59345.81,182.14,1894,403,0,15.30
8954,12661,44703.94,59293.38,195.95,1953,417,0,17.80
8955,12663,44682.51,59316.08,221.97,2490,400,0,17.33
8956,12664,44682.51,59316.08,221.97,2490,400,0,17.33
8957,12667,44749.27,59299.40,187.90,1831,419,0,17.56
8958,12668,44749.27,59299.40,187.90,1831,419,0,17.56
8959,12669,44686.48,59331.05,191.09,2092,410,0,15.39
8960,12670,44688.10,59326.60,137.26,1244,423,0,13.97
8961,12671,44737.48,59316.13,179.53,1497,410,0,18.77
8962,12672,44737.48,59316.13,179.53,1497,410,0,18.77
8963,12673,44704.17,59357.99,198.49,2386,402,0,14.46
8964,12674,44704.17,59357.99,198.49,2386,402,0,14.46
8965,12678,44742.32,59307.62,178.96,1649,408,0,17.02
8966,12679,44692.07,59362.13,190.56,1555,419,0,20.38
8967,12680,44692.07,59362.13,190.56,1555,419,0,20.38
8968,12681,44700.75,59301.01,193.36,1908,407,0,17.19
8969,12686,44753.64,59337.43,209.01,2275,410,0,17.17
8970,12687,44699.29,59337.81,214.02,2500,395,0,15.99
8971,12690,44727.45,59327.94,169.23,1651,412,0,15.53
8972,12691,44708.10,59378.29,180.82,1424,414,0,19.94
8973,12692,44688.58,59337.62,216.04,1937,406,0,20.94
8974,12693,44688.58,59337.62,216.04,1937,406,0,20.94
8975,12695,44737.56,59339.56,186.79,1952,406,0,15.68
8976,12696,44706.44,59347.26,182.60,1887,415,0,15.99
8977,12697,44678.14,59313.33,160.99,1067,422,0,21.47
8978,12698,44678.14,59313.33,160.99,1067,422,0,21.47
8979,12701,44696.60,59341.27,202.21,2325,405,0,15.44
8980,12702,44761.75,59313.70,180.60,1569,412,0,18.22
8981,12703,44761.75,59313.70,180.60,1569,412,0,18.22
8982,12705,44691.59,59326.37,190.98,1990,405,0,16.01
8983,12706,44689.10,59326.39,192.74,2217,403,0,14.69
8984,12708,44707.10,59337.76,216.87,2114,404,0,19.43
8985,12709,44707.10,59337.76,216.87,2114,404,0,19.43
8986,12710,44703.89,59317.42,199.28,2433,399,0,14.35
8987,12711,44703.89,59317.42,199.28,2433,399,0,14.35
8988,12712,44664.50,59311.43,160.67,1431,416,0,16.06
8989,12713,44712.95,59292.86,220.66,2421,414,0,17.71
8990,12718,44685.20,59311.81,192.85,2369,408,0,14.02
8991,12719,44685.20,59311.81,192.85,2369,408,0,14.02
8992,12720,44655.90,59329.34,215.81,2727,392,0,15.05
8993,12721,44655.90,59329.34,215.81,2727,392,0,15.05
8994,12722,44726.55,59320.46,178.02,1942,415,0,14.52
8995,12723,44726.55,59320.46,178.02,1942,415,0,14.52
8996,12724,44724.57,59317.00,152.03,1105,423,0,18.66
8997,12730,44676.26,59294.71,174.93,1654,408,0,16.25
8998,12731,44702.17,59351.24,204.20,2230,409,0,17.33
8999,12734,44695.53,59299.51,207.84,2284,400,0,16.41
9000,12735,44695.53,59299.51,207.84,2284,400,0,16.41
9001,12738,44668.24,59310.27,206.96,1921,407,0,19.40
9002,12740,44676.35,59339.05,182.97,1690,419,0,17.60
9003,12741,44703.98,59350.95,233.65,2838,398,0,17.57
9004,12742,44703.98,59350.95,233.65,2838,398,0,17.57
9005,12743,44679.45,59344.73,186.80,1944,402,0,15.70
9006,12744,44684.42,59336.32,200.60,1896,408,0,18.48
9007,12746,44712.36,59304.30,207.78,2282,407,0,16.52
9008,12747,44726.94,59347.65,203.82,2116,404,0,17.06
9009,12748,44726.94,59347.65,203.82,2116,404,0,17.06
9010,12751,44717.16,59343.32,186.71,2214,402,0,14.10
9011,12752,44717.16,59343.32,186.71,2214,402,0,14.10
9012,12753,44722.91,59301.57,175.50,1513,417,0,17.88
9013,12754,44688.22,59331.19,187.55,1745,419,0,18.35
9014,12755,44688.22,59331.19,187.55,1745,419,0,18.35
9015,12759,44766.61,59326.42,218.06,2358,399,0,17.86
9016,12761,44711.98,59317.74,209.49,2187,409,0,18.05
9017,12763,44694.78,59345.58,156.70,1388,414,0,15.80
9018,12766,44700.28,59307.90,174.94,1749,406,0,15.40
9019,12770,44688.06,59341.62,131.59,883,425,0,17.94
9020,12772,44683.97,59339.20,191.26,1710,409,0,18.60
9021,12773,44683.97,59339.20,191.26,1710,409,0,18.60
9022,12774,44698.58,59338.07,194.39,2532,397,0,13.12
9023,12779,44689.96,59329.56,154.47,1139,420,0,18.63
9024,12780,44689.96,59329.56,154.47,1139,420,0,18.63
9025,12783,44699.62,59330.50,157.39,1361,414,0,16.18
9026,12784,44699.62,59330.50,157.39,1361,414,0,16.18
9027,12785,44664.61,59347.03,196.65,2082,407,0,16.37
9028,12786,44724.15,59318.94,198.80,1733,408,0,19.82
9029,12787,44721.22,59327.82,174.99,1754,419,0,15.73
9030,12791,44714.06,59327.94,220.44,2631,390,0,16.09
9031,12794,44724.26,59302.98,191.53,2261,402,0,14.48
9032,12795,44695.43,59296.12,204.29,2227,408,0,16.62
9033,12796,44735.08,59345.65,203.94,2396,399,0,15.46
9034,12798,44698.08,59341.10,195.98,1804,407,0,18.46
9035,12799,44698.08,59341.10,195.98,1804,407,0,18.46
9036,12804,44690.98,59313.25,166.70,1568,421,0,15.83
9037,12809,44693.37,59293.38,198.28,1760,421,0,19.57
9038,12810,44693.37,59293.38,198.28,1760,421,0,19.57
9039,12812,44690.95,59291.00,170.20,1749,409,0,14.70
9040,12813,44690.95,59291.00,170.20,1749,409,0,14.70
9041,12817,44712.06,59315.91,148.71,1090,416,0,18.06
9042,12818,44727.44,59307.19,197.77,1753,409,0,19.31
9043,12820,44701.88,59325.81,187.07,1612,420,0,19.10
9044,12821,44701.88,59325.81,187.07,1612,420,0,19.10
9045,12823,44686.92,59292.55,162.20,1398,422,0,16.84
9046,12824,44686.92,59292.55,162.20,1398,422,0,16.84
9047,12825,44710.00,59324.24,206.86,2066,413,0,18.66
9048,12826,44682.49,59347.55,169.00,1524,416,0,16.61
9049,12827,44693.98,59293.17,189.41,2094,409,0,15.21
9050,12829,44723.84,59310.64,181.97,1732,410,0,16.79
9051,12830,44723.84,59310.64,181.97,1732,410,0,16.79
9052,12831,44708.25,59334.56,170.04,1707,412,0,15.02
9053,12836,44703.89,59306.15,204.41,2309,408,0,16.03
9054,12837,44704.68,59302.80,205.47,1943,407,0,18.81
9055,12838,44704.68,59302.80,205.47,1943,407,0,18.81
9056,12839,44719.63,59326.81,210.14,2463,399,0,15.69
9057,12840,44719.63,59326.81,210.14,2463,399,0,15.69
9058,12841,44712.21,59308.07,171.79,1361,412,0,18.91
9059,12842,44674.09,59294.00,202.75,1817,411,0,19.80
9060,12843,44675.50,59333.58,174.78,1738,414,0,15.61
9061,12845,44748.99,59307.62,208.35,2234,405,0,16.94
9062,12849,44680.75,59328.64,210.30,2330,396,0,16.73
9063,12850,44707.25,59307.29,218.23,2307,408,0,18.05
9064,12853,44734.66,59317.01,203.34,1976,411,0,18.27
9065,12854,44753.90,59309.06,203.32,2428,400,0,15.24
9066,12856,44739.17,59343.67,202.42,2445,408,0,15.07
9067,12857,44739.17,59343.67,202.42,2445,408,0,15.07
9068,12858,44704.38,59340.11,203.24,2171,404,0,16.59
9069,12859,44704.38,59340.11,203.24,2171,404,0,16.59
9070,12860,44685.43,59330.25,168.60,1422,417,0,17.72
9071,12861,44689.94,59311.12,211.45,2228,411,0,17.92
9072,12865,44712.05,59315.92,193.84,1741,423,0,19.00
9073,12866,44707.36,59357.59,190.00,1708,412,0,18.40
9074,12868,44691.08,59334.38,195.19,2280,403,0,15.22
9075,12869,44687.31,59291.54,224.57,2275,408,0,19.87
9076,12875,44717.83,59331.31,217.53,1974,404,0,20.80
9077,12876,44716.99,59321.10,214.78,2348,404,0,17.28
9078,12877,44716.99,59321.10,214.78,2348,404,0,17.28
9079,12878,44694.45,59328.75,192.26,1672,408,0,19.17
9080,12879,44733.18,59363.92,205.64,1972,407,0,18.58
9081,12880,44733.18,59363.92,205.64,1972,407,0,18.58
9082,12884,44704.68,59334.78,208.75,1897,408,0,19.99
9083,12885,44706.47,59349.02,211.44,2618,400,0,15.35
9084,12887,44701.73,59354.81,171.07,1713,424,0,15.59
9085,12890,44705.79,59296.90,214.16,2726,396,0,14.69
9086,12892,44670.61,59320.61,207.52,2194,405,0,17.32
9087,12893,44751.74,59306.65,171.05,1527,412,0,16.89
9088,12894,44751.74,59306.65,171.05,1527,412,0,16.89
9089,12895,44731.01,59327.91,164.01,1221,427,0,19.58
9090,12896,44694.12,59313.78,145.63,923,428,0,20.63
9091,12899,44724.41,59311.26,209.01,1808,414,0,20.99
9092,12900,44724.41,59311.26,209.01,1808,414,0,20.99
9093,12901,44693.17,59324.94,179.46,1612,413,0,17.51
9094,12902,44665.70,59341.71,217.50,2795,398,0,15.08
9095,12903,44665.70,59341.71,217.50,2795,398,0,15.08
9096,12904,44677.93,59323.18,210.28,2118,409,0,18.32
9097,12905,44718.52,59351.29,186.16,2094,408,0,14.83
9098,12906,44716.32,59310.87,215.97,2293,403,0,17.90
9099,12907,44725.82,59294.32,210.42,2038,413,0,19.95
9100,12908,44725.82,59294.32,210.42,2038,413,0,19.95
9101,12909,44704.70,59308.20,184.45,1520,419,0,19.57
9102,12910,44741.78,59339.90,157.99,1216,419,0,18.21
9103,12912,44774.24,59287.41,184.50,1689,414,0,17.69
9104,12913,44774.24,59287.41,184.50,1689,414,0,17.69
9105,12914,44748.28,59335.82,217.51,2252,408,0,18.84
9106,12915,44748.28,59335.82,217.51,2252,408,0,18.84
9107,12917,44716.04,59324.61,199.71,2108,408,0,16.54
9108,12918,44716.04,59324.61,199.71,2108,408,0,16.54
9109,12922,44696.30,59333.86,215.17,2301,403,0,17.63
9110,12923,44696.30,59333.86,215.17,2301,403,0,17.63
9111,12924,44672.10,59332.56,187.92,2013,408,0,15.52
9112,12925,44685.58,59348.36,175.44,1640,413,0,16.52
9113,12926,44685.58,59348.36,175.44,1640,413,0,16.52
9114,12929,44696.65,59315.42,214.61,2265,403,0,17.71
9115,12930,44696.65,59315.42,214.61,2265,403,0,17.71
9116,12932,44698.02,59340.21,178.07,1591,417,0,17.53
9117,12936,44740.67,59308.74,152.18,1097,424,0,18.88
9118,12937,44740.67,59308.74,152.18,1097,424,0,18.88
9119,12938,44712.15,59316.32,211.57,2574,405,0,15.30
9120,12939,44712.15,59316.32,211.57,2574,405,0,15.30
9121,12940,44716.33,59350.95,215.02,2725,411,0,15.22
9122,12941,44673.57,59360.09,189.00,1412,414,0,21.89
9123,12942,44701.18,59321.37,184.44,1840,416,0,16.34
9124,12946,44732.54,59305.04,177.24,1831,414,0,15.24
9125,12948,44738.31,59331.74,178.87,1578,408,0,17.66
9126,12952,44716.51,59304.28,185.46,1935,408,0,15.66
9127,12953,44689.66,59289.53,177.95,1446,422,0,19.38
9128,12954,44689.66,59289.53,177.95,1446,422,0,19.38
9129,12964,44680.38,59357.25,222.59,2407,404,0,18.04
9130,12965,44699.89,59340.15,184.67,1789,410,0,16.69
9131,12967,44685.26,59313.61,207.86,2490,398,0,15.15
9132,12968,44685.26,59313.61,207.86,2490,398,0,15.15
9133,12970,44720.59,59333.30,172.19,1802,401,0,14.60
9134,12972,44719.22,59324.36,214.59,2716,399,0,14.89
9135,12973,44748.46,59321.52,158.00,1427,415,0,15.63
9136,12974,44748.46,59321.52,158.00,1427,415,0,15.63
9137,12977,44706.79,59325.49,216.66,2386,408,0,17.32
9138,12978,44705.25,59310.97,171.30,1930,410,0,13.53
9139,12979,44726.11,59326.82,231.33,2943,396,0,16.13
9140,12984,44732.38,59337.03,156.39,1119,426,0,19.49
9141,12986,44736.89,59319.65,222.68,2644,392,0,16.31
9142,12987,44736.89,59319.65,222.68,2644,392,0,16.31
9143,12992,44719.99,59303.28,164.69,1284,424,0,18.74
9144,12993,44720.17,59343.76,188.23,1584,409,0,19.41
9145,12996,44705.76,59308.97,206.49,2129,408,0,17.45
9146,13000,44744.45,59351.61,201.64,2138,420,0,16.96
9147,13001,44693.86,59333.19,205.86,2291,410,0,16.32
9148,13002,44693.86,59333.19,205.86,2291,410,0,16.32
9149,13007,44714.95,59301.32,201.77,2123,415,0,17.26
9150,13008,44698.48,59311.16,206.06,2145,395,0,17.04
9151,13009,44676.42,59291.99,169.10,1302,415,0,19.26
9152,13012,44728.85,59326.23,195.37,1883,403,0,17.58
9153,13015,44709.74,59306.85,178.17,1552,422,0,18.32
9154,13016,44716.47,59326.25,139.30,1176,422,0,15.08
9155,13017,44709.35,59318.17,174.77,1950,408,0,14.34
9156,13018,44709.35,59318.17,174.77,1950,408,0,14.34
9157,13019,44731.22,59343.24,167.28,1780,408,0,14.06
9158,13020,44731.22,59343.24,167.28,1780,408,0,14.06
9159,13024,44747.34,59331.09,212.77,2026,403,0,19.41
9160,13025,44747.34,59331.09,212.77,2026,403,0,19.41
9161,13027,44726.29,59328.99,176.88,1742,413,0,16.03
9162,13030,44714.80,59302.57,170.57,1802,408,0,14.41
9163,13032,44696.49,59303.05,169.20,1740,400,0,14.46
9164,13033,44696.49,59303.05,169.20,1740,400,0,14.46
9165,13035,44696.86,59319.76,173.04,1355,421,0,19.44
9166,13038,44712.85,59314.10,229.13,2714,404,0,17.07
9167,13039,44691.35,59356.91,195.35,1990,408,0,16.73
9168,13040,44691.35,59356.91,195.35,1990,408,0,16.73
9169,13041,44744.39,59297.74,181.35,1587,415,0,18.29
9170,13044,44730.98,59315.97,195.97,2237,406,0,15.33
9171,13045,44730.98,59315.97,195.97,2237,406,0,15.33
9172,13046,44727.55,59349.99,188.60,1855,411,0,17.14
9173,13054,44704.66,59342.39,197.65,1764,406,0,19.15
9174,13056,44692.26,59309.87,181.26,1723,413,0,16.87
9175,13057,44675.15,59320.52,206.11,2138,412,0,17.60
9176,13058,44674.60,59330.07,201.32,1893,413,0,18.78
9177,13059,44711.20,59309.78,175.37,1493,427,0,18.28
9178,13060,44711.20,59309.78,175.37,1493,427,0,18.28
9179,13064,44731.38,59349.63,192.95,2347,409,0,14.27
9180,13065,44731.38,59349.63,192.95,2347,409,0,14.27
9181,13067,44716.70,59313.04,191.52,1653,414,0,19.31
9182,13068,44677.63,59321.96,214.06,2411,406,0,16.74
9183,13069,44693.65,59334.52,215.77,1981,409,0,20.55
9184,13070,44696.71,59295.40,225.14,3048,398,0,14.75
9185,13071,44696.71,59295.40,225.14,3048,398,0,14.75
9186,13072,44725.62,59303.19,182.60,1423,417,0,20.40
9187,13073,44686.13,59351.22,206.29,2489,407,0,15.21
9188,13077,44709.21,59302.34,211.07,2352,408,0,17.03
9189,13078,44719.22,59355.03,189.25,1896,412,0,16.65
9190,13079,44719.22,59355.03,189.25,1896,412,0,16.65
9191,13080,44692.34,59334.15,165.67,1491,408,0,16.19
9192,13082,44719.24,59305.60,207.07,2196,408,0,17.55
9193,13083,44735.22,59302.40,191.85,1744,407,0,18.53
9194,13084,44696.09,59342.62,216.54,2209,414,0,19.22
9195,13087,44697.05,59325.91,208.89,2145,407,0,17.78
9196,13088,44697.05,59325.91,208.89,2145,407,0,17.78
9197,13093,44712.85,59346.50,168.37,1662,407,0,15.03
9198,13094,44712.85,59346.50,168.37,1662,407,0,15.03
9199,13096,44735.74,59286.79,223.22,2413,402,0,18.46
9200,13097,44735.74,59286.79,223.22,2413,402,0,18.46
9201,13101,44719.17,59348.46,182.75,1494,409,0,19.34
9202,13102,44719.17,59348.46,182.75,1494,409,0,19.34
9203,13105,44749.29,59363.69,177.20,1854,404,0,14.94
9204,13106,44749.29,59363.69,177.20,1854,404,0,14.94
9205,13108,44681.24,59322.29,176.49,1627,412,0,16.82
9206,13109,44681.24,59322.29,176.49,1627,412,0,16.82
9207,13110,44701.26,59287.88,172.55,1606,411,0,16.39
9208,13113,44668.25,59363.21,163.86,1273,423,0,18.76
9209,13114,44668.25,59363.21,163.86,1273,423,0,18.76
9210,13116,44711.49,59316.90,213.59,2131,410,0,18.71
9211,13117,44711.49,59316.90,213.59,2131,410,0,18.71
9212,13120,44695.55,59343.27,174.98,1339,425,0,20.28
9213,13122,44689.46,59307.53,163.60,1596,411,0,14.89
9214,13123,44689.46,59307.53,163.60,1596,411,0,14.89
9215,13126,44688.67,59379.03,195.50,2372,401,0,14.32
9216,13127,44703.79,59322.67,194.89,1948,410,0,17.05
9217,13130,44705.95,59338.37,224.18,3030,391,0,14.57
9218,13131,44705.95,59338.37,224.18,3030,391,0,14.57
9219,13132,44696.72,59311.46,203.74,1991,410,0,18.18
9220,13135,44691.61,59286.35,152.65,1451,422,0,14.54
9221,13136,44691.61,59286.35,152.65,1451,422,0,14.54
9222,13137,44700.55,59352.63,177.09,1817,405,0,15.12
9223,13143,44670.94,59335.84,218.79,2463,399,0,17.11
9224,13144,44670.94,59335.84,218.79,2463,399,0,17.11
9225,13145,44684.98,59303.93,199.50,2178,414,0,16.45
9226,13146,44711.49,59320.35,207.09,2632,408,0,15.39
9227,13147,44711.49,59320.35,207.09,2632,408,0,15.39
9228,13148,44714.21,59314.73,189.32,1911,407,0,16.35
9229,13149,44732.74,59315.01,187.82,2171,409,0,14.62
9230,13150,44732.74,59315.01,187.82,2171,409,0,14.62
9231,13152,44686.80,59326.31,174.48,1751,403,0,15.30
9232,13153,44686.80,59326.31,174.48,1751,403,0,15.30
9233,13154,44734.87,59312.44,211.57,2273,411,0,17.73
9234,13155,44743.73,59297.69,158.37,1595,416,0,14.13
9235,13156,44743.73,59297.69,158.37,1595,416,0,14.13
9236,13157,44690.85,59338.49,201.25,2589,401,0,13.97
9237,13160,44743.91,59331.35,203.02,1881,412,0,19.15
9238,13166,44689.87,59315.34,164.10,1402,424,0,17.16
9239,13167,44769.65,59324.56,144.46,1123,423,0,16.80
9240,13168,44698.01,59324.27,164.62,1347,410,0,17.64
9241,13169,44723.90,59365.46,184.94,1566,417,0,19.22
9242,13175,44695.66,59293.00,215.67,2607,403,0,15.95
9243,13176,44695.66,59293.00,215.67,2607,403,0,15.95
9244,13178,44704.43,59326.71,204.15,2858,395,0,12.88
9245,13179,44718.46,59298.81,167.68,1338,414,0,18.49
9246,13180,44682.18,59312.76,143.26,1184,416,0,15.64
9247,13184,44689.44,59315.42,195.77,2288,411,0,14.89
9248,13185,44689.44,59315.42,195.77,2288,411,0,14.89
9249,13186,44696.68,59328.96,222.65,2215,396,0,19.41
9250,13188,44721.40,59308.06,200.27,2387,406,0,14.74
9251,13194,44704.86,59304.57,203.93,2196,406,0,16.71
9252,13195,44708.84,59323.43,186.68,1839,408,0,16.55
9253,13196,44708.84,59323.43,186.68,1839,408,0,16.55
9254,13198,44713.85,59344.48,201.52,2299,409,0,15.99
9255,13204,44724.88,59315.14,175.41,1332,418,0,20.19
9256,13205,44688.53,59320.60,170.09,1365,421,0,18.71
9257,13206,44713.35,59313.75,211.11,2510,403,0,15.70
